state_abbrev;state;municipality_code;geocode;period;refor;secveg;pasture;crop;urban;core;edge;port;river;road;mining;fire;dgorg;dgfor;defor;deorg;precp;precn;tempp
MA;Maranhão;Feira Nova do Maranhão;2104073;2017;NA;0.22245347698335;0.582231472412667;0.002979105452171;0.000330083496668;0.055664381325498;730.015.603.766.017;0.0;0.0;705.239.030.989.856;0;0.129186602870813;NA;NA;NA;NA;0;0.495231117730465;0.847928128110676
MA;Maranhão;Fernando Falcão;2104081;2017;0.689457320065322;0.180967973709938;0.39676556849904;0.013993097680774;3,63E+05;0.218212228648158;107.521.417.708.152;0.0;0.0;940.346.900.607.434;0;0.626134217677675;0.437664326063188;0.550712889133284;0.027845036319613;0.019279128248114;0;0.567352341269808;0.66939145334696
MA;Maranhão;Formosa da Serra Negra;2104099;2017;0.407237552630314;0.213992840872112;0.479075821672633;0.00133420110641;0.00040847234712;0.122860397006183;108.654.234.851.075;0.0;0.0;118.898.084.448.456;0;0.174255914525566;0.052486330522845;0.113590297441614;0.032;0.013769363166953;0;0.471802873717254;0.757687048917894
MA;Maranhão;Fortaleza dos Nogueiras;2104107;2017;NA;0.177414657822359;0.354085099498463;0.068662028797929;0.001060945476691;0.170166639702314;809.517.154.466.615;0.0;0.0;110.498.208.260.691;0;0.321007977713056;NA;NA;NA;NA;0;0.45310856102829;0.822194738742775
MA;Maranhão;Fortuna;2104206;2017;0.255232674571805;0.151352012724826;0.724336229046862;0.034503854153921;0.006536969791744;0.008564786492108;350.817.742.824.335;0.0;0.590694697743078;327.685.573.253.743;0;0.515759312320917;0.439596913417231;103.259.595.546.592;0.21003963011889;0.074946971482442;0.047691920565887;0.600660404964958;0.819785445402818
MA;Maranhão;Godofredo Viana;2104305;2017;0.419061379956744;0.314031180400891;0.171158129175947;0.00011135857461;0.003564036565788;0.152561247216036;530.549.285.147.771;0.0;0.199204199833633;326.271.492.884.441;0.008423332581497;0.042534722222222;0.003770947914417;0.00840425034747;0.016960886119765;0.008406244638875;0;0;126.402.820.908.956
MA;Maranhão;Gonçalves Dias;2104404;2017;0.231148412122414;0.350330760749724;0.491386438809261;0.001033627342889;0.00270431211499;0.020603638368247;737.283.608.349.297;0.0;0.0;783.236.092.235.553;0;0.113212645231019;0.068724336278165;0.183190024759174;0.192032368502957;0.072443348596924;0;0;0.869680443327773
MA;Maranhão;Governador Archer;2104503;2017;0.140986360843904;0.278789501874665;0.530396357793251;0.000267809319764;0.002850738754864;0.040037493304767;465.410.885.413.881;0.0;0.0;478.686.295.593.988;0;0.205034084950184;0.014404947498699;0.071389851524888;0.036736272235112;0.021502942507922;0;0.752529438987986;155.739.645.174.018
MA;Maranhão;Governador Edison Lobão;2104552;2017;0.058928133431445;0.194346635367762;0.693564162754304;0;0.008300229679171;0.03843896713615;293.752.830.390.424;0.0;0.82448559003226;274.018.673.524.667;0;0.046413502109705;0.001811762501793;0.027015747832282;0.047368421052633;0.00294695481336;0.041985103834951;0.613392126759409;0.751635761337907
MA;Maranhão;Governador Eugênio Barros;2104602;2017;0.345908980239131;0.318410041841004;0.449581589958159;0.002196652719666;0.002000655952771;0.039121338912134;574.920.303.227.531;0.0;0.0;577.001.836.166.795;0;0.104703476482618;0.104279107166529;0.210659724146411;0.160206718346253;0.068774265113699;0.034300712772152;0.55876967580441;0.616306355293181
MA;Maranhão;Governador Luiz Rocha;2104628;2017;0.353386934838333;0.235214827295703;0.691828138163437;0.018702611625947;0.002695329769704;0.00033698399326;355.744.647.750.821;0.0;0.0;452.615.150.190.624;0;0.371634931057124;0.406672212466035;0.710279759223834;0.217643271088216;0.104838709677419;0.049844390870296;0.758346803955225;0.897199035665336
MA;Maranhão;Governador Newton Bello;2104651;2017;0.020674997521951;0.25779734759134;0.729884153692929;0.001100802012895;0.001168990480409;0.001362897730251;165.740.302.680.067;0.0;0.145856194596865;895.557.666.417.828;0;0.103533278553821;0.002065555690559;0.083832406464706;0.081081081081069;5,12E+07;0.066702133230493;0;102.974.863.532.694
MA;Maranhão;Governador Nunes Freire;2104677;2017;0.029151873098726;0.345539743144741;0.635427513594817;0.000115700566932;0.003388095921105;0.000462802267731;293.931.342.972.173;0.0;0.727506955005097;704.038.188.284.084;0;0.55635870792862;8,66E+07;0.026688085373879;0.026470588235293;8,61E+07;0;0;106.536.757.992.695
MA;Maranhão;Graça Aranha;2104701;2017;0.182600900331497;0.308674592690445;0.628797886393659;0.000880669308675;0.002718273420926;0.001321003963012;334.254.917.650.786;0.0;0.0;341.361.158.819.148;0;0.160068846815835;0.087473355215839;0.274692785280893;0.220609579100145;0.055333090644339;0;0;0.418195548911333
MA;Maranhão;Grajaú;2104800;2017;0.510184006433959;0.291095867220142;0.402192682480887;0.022258639019998;0.001902387462647;0.123082757172943;160.914.521.978.872;0.0;0.0;147.673.877.263.681;2,32E+05;0.486873445191341;0.451126470751719;0.69056195338855;0.103829064296916;0.05551673537838;0;0.550220329149189;0.734433497669459
MA;Maranhão;Guimarães;2104909;2017;0.211002947527096;0.509288397117044;0.045985179169627;0.000406050147193;0.003363563467366;0.052177443914323;449.271.450.468.664;1.0;129.586.723.340.654;779.352.873.198.857;0;0.000397930760048;0.001411204857689;0.006582572469031;0.0;0.0;0;0;0.813354212425838
MA;Maranhão;Icatu;2105104;2017;0.821634494860867;0.060311284046693;0.062256809338521;0;0.021619045766635;0.131647211413748;146.446.475.349.842;0.0;0.189617582503908;150.178.184.681.433;0;0;0.016354909582065;0.018528751582749;0.02905290529053;0.024275089830368;0.384688894419457;0.151127779950501;438.270.561.856.453
MA;Maranhão;Igarapé do Meio;2105153;2017;0.012608069164266;0.510786699107867;0.342416869424169;0.002595296025953;0.004404540064374;0.01184103811841;42.614.634.892.792;0.0;0.0;552.645.013.101.502;0;0.185161699429296;8,22E+07;0.034200526947054;0.170731707317074;0.00626678603402;0;122.137.599.374.882;425.257.803.985.934
MA;Maranhão;Igarapé Grande;2105203;2017;0.0;0.414091273018415;0.57582065652522;0.00160128102482;0.004743613862211;0;NA;0.0;0.0;534.452.850.731.053;0;0.033063006862134;0.0;NA;NA;0.0;0.074146308601091;0.642039626750357;131.441.183.429.207
MA;Maranhão;Imperatriz;2105302;2017;0.064876896406412;0.260332395357017;0.593299331691875;0.000263805838902;0.049067012776229;0.009848751319029;58.713.062.548.684;1.0;173.515.659.229.324;748.589.861.238.507;0;0.081141481863504;0.006484945945164;0.087636832665381;0.038701622971285;0.002586350742533;0.019348452794207;0.363474506062608;0.348272150295731
MA;Maranhão;Itaipava do Grajaú;2105351;2017;0.172256917659851;0.250084717045069;0.655322650917365;0.000871375320714;0.000945083124193;0.023381904439173;529.978.468.488.321;0.0;0.0;705.557.094.851.819;0;0.298465036952814;0.070113030124318;0.355912793249251;0.060144346431435;0.007187350263536;0.011708016802673;0.903553470641049;111.124.350.783.629
MA;Maranhão;Itapecuru Mirim;2105401;2017;0.498351166063835;0.289984566647713;0.068637803590285;0.000121842254894;0.009709568130734;0.366704573145967;577.409.892.233.877;0.0;0.954235838280211;978.417.671.798.792;0;0.071722609246358;0.040970784188561;0.066082539066538;0.035213563743071;0.018278750952018;0.046717709520426;0;0.771913714186114
MA;Maranhão;Itinga do Maranhão;2105427;2017;0.258452411549282;0.230854531402265;0.506166201821298;0.035216237104741;0.001129583487869;0.136580530259753;578.810.327.902.096;0.0;0.79570599173781;745.470.594.840.346;0;0.131011826544021;0.174239200727153;0.558834323432791;0.056839599246107;0.015898559973364;0.009860365222355;0.019544652494311;0.191924965935123
MA;Maranhão;Jatobá;2105450;2017;0.340178029759869;0.214840989399293;0.612417970721858;0.020595658758202;0.001634765921673;0.029782937910146;459.333.115.162.782;0.0;0.46888087567134;367.070.597.892.659;0;0.720442862791617;0.432176598796076;0.946160566001937;0.089364380113279;0.035323383084577;0.119434705675985;126.686.098.520.599;188.216.299.569.745
MA;Maranhão;Jenipapo dos Vieiras;2105476;2017;0.367991352507229;0.257383708500046;0.512904309581259;0.033413762560705;0.000549156041034;0.052961119086161;816.257.217.058.982;0.0;0.0;625.041.871.802.275;0;0.444444444444444;0.311591590846651;0.778345684109381;0.02965308766374;0.011340489953207;0.000321290833533;0.734149554623071;0.825396151346464
MA;Maranhão;João Lisboa;2105500;2017;0.060178750300894;0.072394590294352;0.894457703526916;0.001219835587377;0.004871349625021;0.002174489525325;364.103.249.582.538;0.0;0.07007377879527;812.727.591.188.325;0;0.103398259428098;0.004914987405542;0.062599944917855;0.07201646090535;0.005493643070162;0;0.69221056694132;124.997.895.314.444
MA;Maranhão;Joselândia;2105609;2017;0.149990919020687;0.476154042336139;0.425231658590496;0.000255036980362;0.002538183521429;0.003400493071495;483.689.546.146.718;0.0;0.282447895614668;431.228.550.042.514;0;0.040132669983416;0.032365091706589;0.180270685619985;0.041073384446878;0.011060315587671;0.04392591753652;0.619445081994598;0.835488880490543
MA;Maranhão;Junco do Maranhão;2105658;2017;0.020550908909356;0.460822510822511;0.519264069264069;0.000324675324675;0.001727187999504;0.001406926406926;212.126.940.504.592;0.0;0.410174313273083;399.284.076.198.219;0;0.483952702702703;1,41E+07;0.005668964395464;0.062992125984248;0.00143189547163;0;0;242.460.046.771.235
MA;Maranhão;Lago da Pedra;2105708;2017;4,63E+07;0.186347397895143;0.802597277203823;0.000675871391329;0.004575498600055;0;843.491.918.303.677;0.0;0.0;512.461.312.962.139;0;0.102738432483475;0.0;0.0;NA;0.0;0.067110844771056;0.171336020362468;0.494179856950502
MA;Maranhão;Lago do Junco;2105807;2017;0.0;0.324275031916834;0.662228706912274;0.000547145723144;0.002075459924632;0;NA;0.0;0.0;417.606.676.550.736;0;0.032740213523132;0.0;NA;NA;0.0;0.122858913412723;0.485676642084669;122.858.913.412.723
MA;Maranhão;Lago dos Rodrigues;2105948;2017;0.0;0.322676781360065;0.661338390680033;0.000270929287456;0.007572454993138;0;NA;0.0;0.0;30.348.304.684.399;0;0.057142857142857;0.0;NA;NA;0.0;0.071414411820669;0.571315294565352;129.688.571.866.335
MA;Maranhão;Lago Verde;2105906;2017;0.0;0.306304577295845;0.556760387678726;0.002494962095767;0.001743045349232;0.005757604836388;410.976.517.352.761;0.0;0.021626843174054;411.979.179.894.371;0;0.105302745393005;0.0;NA;0.0;0.0;0.040475827969778;0.161903311879112;0.402734488299292
MA;Maranhão;Lagoa Grande do Maranhão;2105963;2017;0.029649369922871;0.094912252455321;0.896393495411367;0.000161004669136;0.001350144709659;0;18.751.661.367.549;0.0;0.0;360.908.176.852.584;0;0.335858585858586;0.012633643473893;0.266504357408148;0.169611307420493;0.006478607099474;0.044914501679059;0.730496234855642;0.951678969539311
MA;Maranhão;Lajeado Novo;2105989;2017;0.059153724578428;0.229397258702759;0.576762057693411;0.001204335608189;0.000780653372932;0.064747376268854;55.174.624.687.771;0.0;0.0;426.297.877.367.613;0;0.170676860805037;0.010817561439863;0.145627164809994;0.108108108108108;0.007307270734381;0;0.500204030718857;0.979340502983851
MA;Maranhão;Lima Campos;2106003;2017;0.140396929454712;0.37360594795539;0.409665427509294;0.000557620817844;0.00621503179494;0.04907063197026;398.627.853.710.628;0.0;0.0;241.057.405.975.927;0;0.10239651416122;0.001345627812583;0.008136758795273;7,33E+07;5,66E+07;0;0;278.762.696.928.811
MA;Maranhão;Loreto;2106102;2017;1.0;0.09121379379346;0.509563274358419;0.131067718321132;0.00089803666518;0.134802981540463;802.136.197.428.845;0.0;111.188.796.974.223;161.627.407.208.324;0;0.386270291414043;0.0;0.0;0.0;0.0;0;0.513650300517177;0.68041987860717
MA;Maranhão;Luís Domingues;2106201;2017;0.268142635349159;0.50095916689504;0.191696355165799;0.000137023842149;0.003301124585829;0.053165250753631;532.482.570.559.945;0.0;0.0;174.333.703.557.784;0;0.07741935483871;9,03E+07;0.003090621424384;0.022273425499232;0.006625542609093;0;0;131.305.440.708.243
MA;Maranhão;Maracaçumé;2106326;2017;0.145715628932122;0.3018209265025;0.544485328804604;0.000188697046891;0.006459499905152;0.090480233984338;176.948.208.704.282;0.0;112.640.478.046.483;568.445.478.563.932;0.000463701320144;0.377581120943953;0.007742289946236;0.050034416463531;0.017130620985011;0.00251968503937;0;0;118.528.622.005.533
MA;Maranhão;Marajá do Sena;2106359;2017;0.137301321869532;0.212688640930272;0.707622589884998;0.001239793082809;0;0.026163909195845;447.727.765.936.002;0.0;0.0;348.224.849.838.186;0;0.25832357369918;0.038201162997385;0.219531878060972;0.108867427568042;0.014074914869466;0.058453381531934;0.593077001850928;0.928059842168549
MA;Maranhão;Maranhãozinho;2106375;2017;0.024174552142335;0.562228711230369;0.366742956357036;0;0.002459272337119;0.00355141662063;563.595.579.727.211;0.0;0.0;566.057.442.209.429;0;0.615076923076923;0.022266978922717;0.784228357151141;0.007925407925408;0.001732925586137;0;0;0.65639557725974
MA;Maranhão;Matinha;2106508;2017;0.007064719183524;0.242804967129291;0.421767713659606;0.000146092037984;0.004425117016606;0.011102994886779;473.029.896.516.274;0.0;0.0;711.031.722.445.856;0;0.020466173962479;0.001772009025144;0.149076522768315;0.375000000000014;0.003079028395484;0;0;168.494.443.267.627
MA;Maranhão;Matões do Norte;2106631;2017;0.07612481547692;0.57363348893239;0.059780153591327;0.005119710886915;0.000629802100688;0.08929378105707;747.299.691.871.823;0.0;0.039315329591497;567.989.135.087.592;0;0.271950500883913;0.00366084054377;0.030437879560802;0.018052516411378;0.008382016764033;489.990.613.089.958;0;417.769.774.425.905
MA;Maranhão;Mirador;2106706;2017;1.0;0.094074427883062;0.124594355393844;0.013781380385766;0.000375149269893;0.588342722279196;83.803.570.004.695;0.0;0.0;119.394.943.516.995;0;0.581957530972722;0.0;0.0;NA;NA;0.008659426118596;0.604901621087933;0.626883241235139
MA;Maranhão;Miranda do Norte;2106755;2017;0.192640715864467;0.482045892450517;0.239096163951655;0.000175162024873;0.01300705813412;0.099316868102995;330.955.851.976.308;0.0;0.045750549442921;469.314.469.206.345;0;0.159231297185999;0.001653276650336;0.006098838933499;0.047159699892819;0.012794416981681;0.203378108338673;0.440036270769129;193.763.870.489.936
MA;Maranhão;Mirinzal;2106805;2017;0.018108780207869;0.860949063996517;0.102568567696996;0;0.004150304680427;0.003047453199826;169.154.308.452.451;0.0;0.0;838.848.574.289.073;0;0.00709219858156;0.0;0.0;0.006896551724132;1,44E+07;0;0;0.107288039863975
MA;Maranhão;Monção;2106904;2017;0.059152870474185;0.386026118523408;0.370656734713121;0.000612889538447;0.002603665905451;0.01258780821272;943.277.446.788.151;0.0;164.702.787.393.628;849.746.725.369.086;0;0.132423459977868;0.002271193935293;0.026118542386987;0.101057579318449;0.008213944603629;0.088781084951166;0.005951804577732;100.387.103.877.743
MA;Maranhão;Montes Altos;2107001;2017;0.250342336474192;0.343582077491819;0.402084764251949;8,08E+05;0.001012330230009;0.075714112561109;784.451.641.347.859;0.0;0.139076716680377;498.303.242.041.673;0;0.277865487843385;0.09586290503815;0.332401009523488;0.053882725832013;0.014107883817427;0;0.522466245703308;104.154.260.497.869
MA;Maranhão;Morros;2107100;2017;0.63428093645485;0.138107416879795;0.268542199488491;0;0.129314765868476;0.092071611253197;145.009.310.311.545;0.0;211.858.369.057.025;497.580.092.134.966;0;0;0.015911464096129;0.020934064197756;0.061767838125664;0.041220735785952;116.944.394.988.478;123.070.053.773.589;210.499.910.979.261
MA;Maranhão;Nova Colinas;2107258;2017;NA;0.132427843803056;0.574824157167111;0.017058775972189;0.001005245903205;0.101705877597219;499.024.557.828.771;0.0;0.0;561.407.606.595.556;0;0.254740834386852;NA;NA;NA;NA;0.077228822238585;0;0.659415328344844
MA;Maranhão;Nova Iorque;2107308;2017;NA;0.241859116822881;0.432119045318388;0.003768480046381;0.003263761908999;0.054981157599768;577.465.597.742.225;0.0;0.896094274471778;188.465.662.371.978;0;0.142640364188164;NA;NA;0.0;0.0;0.14681168981512;0.43737649257421;105.215.044.367.502
MA;Maranhão;Nova Olinda do Maranhão;2107357;2017;0.514237273554946;0.180542975348234;0.332762123919802;0.000367206051556;0.001201721800493;0.391637494185904;292.885.492.373.999;0.0;146.968.006.645.667;5.493.273.586.639;0;0.153170359052712;0.08560798192005;0.160270491069606;0.01816370324954;0.009563778701424;0.01002838407726;0;0.928268372279687
MA;Maranhão;Olho d'Água das Cunhãs;2107407;2017;0.0;0.192009643533666;0.788444980196315;0.00249698639573;0.00330758487309;0;419.173.761.948.863;0.0;0.0;525.071.542.816.843;0;0.100707308858201;0.0;NA;NA;0.0;0.018139798545341;0;0.3990755679975
MA;Maranhão;Olinda Nova do Maranhão;2107456;2017;0.003171859762279;0.381530984204131;0.512150668286756;0;0.008221900975786;0;216.767.610.160.155;0.0;0.0;618.253.591.126.546;0;0.020334928229665;0.0;0.0;0.0;0.0;0;0;287.832.802.299.334
MA;Maranhão;Paço do Lumiar;2107506;2017;0.342135015322365;0.03369140625;0.2490234375;0.00341796875;0.43352275636103;0.01611328125;209.493.540.686.959;0.0;0.0;0;0;0;0.18130332638502;0.415150465178792;0.108365019011407;0.045454545454545;0;0;13.889.812.126.168
MA;Maranhão;Palmeirândia;2107605;2017;0.024435150642578;0.65811099853653;0.196555217831814;0;0.003022334396716;0.001913767871215;459.045.406.309.394;1.0;550.933.209.769.351;929.704.730.487.584;0;0;0.003325497931213;0.126595898652881;0.008849557522126;2,21E+07;0.095992900371157;136.523.236.083.423;196.133.642.116.375
MA;Maranhão;Paraibano;2107704;2017;NA;0.197714285714286;0.547809523809524;0.002666666666667;0.026641040468982;0.034666666666667;361.401.034.258.115;0.0;0.0;267.883.032.202.182;0;0.181957186544343;NA;NA;NA;NA;0;0;0.430557805202683
MA;Maranhão;Passagem Franca;2107902;2017;NA;0;0.984375;0;0;0;411.820.150.558.926;0.0;0.0;0;0;0;NA;NA;NA;NA;301.790.061.045.368;0;0.671401024958138
MA;Maranhão;Pastos Bons;2108009;2017;NA;0.201819980217606;0.370405539070227;0.061008902077151;0.004310398070673;0.157705242334322;706.349.527.792.192;0.0;0.0;814.922.908.522.367;0;0.179495121573486;NA;NA;0.0;0.0;0;0;0.287785684074711
MA;Maranhão;Paulo Ramos;2108108;2017;0.015141931189704;0.350662013753464;0.632556707379657;0.000410551164939;0.001265291802679;0.000359232269322;243.976.577.219.847;0.0;0.0;494.114.990.227.967;0;0.114645858343337;0.00696778124762;0.358609588400657;NA;0.0;0.086346849756714;0.540207478790439;0.911498932744307
MA;Maranhão;Pedreiras;2108207;2017;0.024521272856899;0.372432679141944;0.55591054313099;0.000228206298494;0.024368071255414;0.005248744865358;289.843.682.596.694;0.0;0.083729246399751;375.985.449.503.406;0;0.055456171735242;2,85E+07;0.010112177086192;0.00179211469534;6,85E+07;0.091567325751479;0.597597283851755;140.483.555.034.505
MA;Maranhão;Pedro do Rosário;2108256;2017;0.012772487037862;0.420456101903849;0.533625530749212;0.000376660731407;0.000991826614014;0.009313792631146;403.005.955.996.193;0.0;116.209.852.150.805;814.883.409.942.173;0;0.096316141995981;0.001095281211193;0.056199438874804;0.129151291512915;0.002058218171126;0.023065826104014;0;0.864968478900528
MA;Maranhão;Penalva;2108306;2017;0.044305341302698;0.284678927680798;0.383572319201995;0;0.004775894101254;0.040835411471322;666.883.145.286.709;1.0;0.0;572.249.549.787.496;0;0.167682926829268;0.007148550909063;0.11917452528356;0.132013201320132;0.007770007770008;0.345401859099329;0;484.300.991.511.482
MA;Maranhão;Peri Mirim;2108405;2017;0.13532564612326;0.511931562359298;0.121116614137776;0.0003001650908;0.004509065169768;0.055530541797989;477.493.948.256.853;0.0;163.243.642.944.147;743.969.574.868.686;0;0.007615700058582;0.003495564097693;0.024761558431999;0.008264462809918;0.001064207165662;0.085412868557021;0.080667709192742;0.939541554127233
MA;Maranhão;Peritoró;2108454;2017;0.168381083367027;0.305619930475087;0.218279258400927;0.002172653534183;0.004467103613458;0.253114136732329;478.982.948.129.815;0.0;0.0;326.534.723.899.013;0;0.090960612071408;0.003154126182259;0.015439140207479;0.005149330587024;0.003588516746411;0;0;113.404.925.774.626
MA;Maranhão;Pindaré-Mirim;2108504;2017;0.0;0.334136722173532;0.406441717791411;0.000438212094654;0.019952573089305;0.000219106047327;502.837.555.333.071;1.0;250.573.640.714.018;559.292.242.175.328;0;0.176116838487973;0.0;NA;NA;0.0;0.193676938812494;0.415022011741059;212.814.064.909.443
MA;Maranhão;Pinheiro;2108603;2017;0.081618129038298;0.546131011280428;0.209420146447655;3,96E+05;0.006261364441401;0.026043934296458;799.614.193.601.735;0.0;136.818.586.356.027;106.801.317.660.659;0;0.017508521846917;0.012082784665592;0.128835736321846;0.047191011235954;0.004367266299262;0;0;0.935378398218938
MA;Maranhão;Pio XII;2108702;2017;0.0;0.359630809801121;0.529392374464345;0.001208658389188;0.00438996215437;0.005493901769036;275.952.008.081.126;0.0;0.0;705.943.859.312.216;0;0.202145922746781;0.0;NA;NA;0.0;0.080981005482024;0.116844022195492;113.951.843.428.277
MA;Maranhão;Pirapemas;2108801;2017;0.313323714820158;0.313880126182965;0.040571328426218;0;0.003833020451491;0.340956887486856;473.221.184.017.476;0.0;0.909962123364981;494.184.683.668.064;0;0.097535934291581;0.00397396298766;0.010541876149337;0.002666666666667;0.0015770609319;0.128463662075737;0.557292001666686;128.833.341.678.833
MA;Maranhão;Poção de Pedras;2108900;2017;0.00113227724946;0.209702754954084;0.776884968583857;0.000120831319478;0.001113681915173;6,04E+05;220.511.306.386.304;0.0;0.445839773668712;464.180.229.318.435;0;0.07519508157957;0.0;0.0;0.0;0.0;0;0;0.714448862934381
MA;Maranhão;Porto Franco;2109007;2017;0.115591192740551;0.231428813991001;0.6489090754733;0.001188555904576;0.004890928900362;0.019229136599032;685.567.620.681.425;1.0;0.708010181146028;463.889.676.944.388;0;0.013269198872118;0.010044688081101;0.070256912764867;0.114512471655328;0.015528905289053;0;0.59351532941335;108.158.603.133.722
MA;Maranhão;Porto Rico do Maranhão;2109056;2017;0.314870524678567;0.291139240506329;0.377150275884453;0;0.002457514565742;0.084712755598832;277.841.087.867.282;0.0;0.0;384.450.741.960.955;0;0.007585335018963;5,34E+07;0.001690585732536;0.0;0.0;0;0;130.009.849.882.171
MA;Maranhão;Presidente Dutra;2109106;2017;0.081236301809098;0.110474124573908;0.833669042454292;0.00519057948559;0.015075904513887;0.000309885342423;325.205.397.764.652;0.0;0.0;532.211.528.557.319;0;0.103813559322034;0.028144573118461;0.258846223914115;0.145018915510719;0.014291040139182;0.046590125681125;0.693947661460962;0.838622262260244
MA;Maranhão;Presidente Juscelino;2109205;2017;0.774400927836981;0.134393337119061;0.088207457883778;0;0.004523085523585;0.483058868067386;271.458.220.284.721;0.0;0.487323235483857;36.118.709.834.707;0;0.071900220102715;0.249440771820919;0.285253799058292;0.030857142857143;0.025194401244168;0.045877662677193;0;114.494.688.594.385
MA;Maranhão;Presidente Médici;2109239;2017;0.002479740420372;0.432547299149986;0.561694543460378;0.000274197970935;0.001969572653759;0;854.648.693.178.789;0.0;0.0;469.278.826.617.911;0;0.791845493562232;0.0;0.0;0.181818181818171;4,53E+07;0.080694750502281;0.031701509125896;0.904933987775576
MA;Maranhão;Presidente Sarney;2109270;2017;0.116418211917366;0.603658031945709;0.244889514193495;0.000165521807498;0.001863524861592;0.027724902755938;513.239.215.342.544;0.0;142.705.401.726.245;541.572.355.574.825;0;0.026843467011643;0.005865193271433;0.040917416768228;0.057416267942583;0.007417709782105;0;0;0.215110526410145
MA;Maranhão;Presidente Vargas;2109304;2017;0.625970310499359;0.189098250336474;0.066621803499327;0;0.009811427189943;0.347240915208614;203.251.145.219.913;0.0;0.169635596967703;296.567.848.459.726;0;0.005376344086022;0.036932828962418;0.048194090064026;0.063044946579885;0.041083146606915;0;0;134.544.059.879.094
MA;Maranhão;Raposa;2109452;2017;0.711849192100539;0.075564278704612;0.139352306182532;0.004906771344455;0.219625342405231;0.070657507360157;251.468.173.505.237;0.0;0.0;0;0;0;0.027412401339071;0.038076577421103;0.007317073170732;0.005405405405405;0.176786459012352;393.089.891.215.699;138.205.414.133.774
MA;Maranhão;Riachão;2109502;2017;NA;0.149769846060972;0.433330817989737;0.099079384243889;0.001149862490743;0.151863869604588;121.728.499.718.596;0.0;0.0;139.827.391.852.042;0;0.462054971407489;NA;NA;NA;NA;0;0.48331156054588;0.760790187853547
MA;Maranhão;Ribamar Fiquene;2109551;2017;0.101925599322882;0.230800096300457;0.697857314822245;0.002808763341626;0.001162333292259;0.00698178316347;431.055.014.626.606;0.0;0.977851944644354;427.141.105.445.608;0;0.079837194740138;0.012510134815995;0.099272282608709;0.134003350083752;0.016171417020416;0.038652122024362;0.606670263078023;0.695738196438508
MA;Maranhão;Rosário;2109601;2017;0.835694437116375;0.077620001742312;0.043906263611813;0;0.009417388675154;0.517815140691698;313.552.431.760.091;0.0;227.347.911.313.926;511.494.138.584.965;0.000701156256191;0.003409478349812;0.097379558227823;0.110748237947327;0.016025014657026;0.013657561625583;0.013809417783187;0;0.93075475858681
MA;Maranhão;Sambaíba;2109700;2017;NA;0.110123946935218;0.360075530163649;0.18882540912172;0.000473272118222;0.194804880410574;666.485.860.502.665;0.0;128.513.149.547.882;124.962.909.354.899;0;0.477907086763175;NA;NA;0.0;0.0;0;0.50469341400795;0.841834725888134
MA;Maranhão;Santa Filomena do Maranhão;2109759;2017;0.13578840155325;0.20220623501199;0.710119904076739;0.004700239808155;0.000342728864339;0.019952038369305;383.782.848.174.621;0.0;0.0;527.320.198.001.806;0.000152799952018;0.392105263157895;0.157977538847775;0.758572262802893;0.10077519379845;0.018922852983988;0.054645580272201;0;10.959.474.710.147
MA;Maranhão;Santa Helena;2109809;2017;0.115735540741359;0.486969796096391;0.277041762076109;0.000381637771236;0.001581296589958;0.029195289499509;109.913.623.970.156;0.0;246.618.985.676.069;584.456.962.636.322;0;0.111099230111206;0.011118067576484;0.083622940137493;0.048179871520343;0.005633097577768;0;0;0.956258297521197
MA;Maranhão;Santa Inês;2109908;2017;0.0;0.25109692859992;0.695652173913043;0.00109692859992;0.029566206823816;0;158.482.347.122.991;0.0;0.0;790.144.607.511.553;0;0.196032672112019;0.0;NA;NA;0.0;0.109227036863493;0.25416291270159;120.149.740.549.843
MA;Maranhão;Santa Luzia;2110005;2017;0.061695651606218;0.193153573849514;0.740905324998117;0.014423439029902;0.001506624072861;0.02058697999046;511.507.723.982.453;0.0;0.0;102.478.791.540.334;0;0.264889281681151;0.016400422967304;0.210069318006073;0.051628423390082;0.004468074884295;0.075992845015106;0.447909216712301;0.894367181176051
MA;Maranhão;Santa Luzia do Paruá;2110039;2017;0.014694717647112;0.448634204275534;0.525237529691211;0.000415676959621;0.003112318363385;0.001781472684086;315.107.214.384.292;0.0;0.0;700.579.342.135.153;0;0.406779661016949;0.001632509944975;0.096504868402609;0.030075187969932;4,56E+07;0.009985663890954;0.001248207986369;0.1747491180917
MA;Maranhão;Santa Rita;2110203;2017;0.506841056077009;0.241393893258902;0.113422989089064;0;0.007396810512494;0.389579632918887;353.858.644.175.193;0.0;0.9921467142422;64.024.673.305.067;0;0.073009580442683;0.04876017661851;0.081390754829519;0.04746835443038;0.025597269624573;0.051782991290479;0.39730053662523;0.891917384468775
MA;Maranhão;Santo Antônio dos Lopes;2110302;2017;0.148669265014433;0.253140021708792;0.449371995658242;0.000232594200651;0.003732602374998;0.1043572646922;574.827.329.274.985;0.0;0.0;382.133.345.138.329;0;0.053652622006669;0.002123445416859;0.012490313720598;0.00193128684692;0.00149218565931;0.004908402159305;0;0.751803597400239
MA;Maranhão;São Bento;2110500;2017;0.005882408864255;0.606810355821962;0.186200739701569;0;0.010035610229848;0.014028822854228;381.776.396.205.383;1.0;173.973.999.295.817;839.483.856.165.379;0;0.013466334164589;2,79E+07;0.04750447759369;0.0;0.0;0;0.991260296971825;147.276.801.246.153
